Gr Liv Area,Bedroom AbvGr,Neighborhood,Year Built,Year Remod/Add,Yr Sold,Total Bsmt SF,SalePrice
1336,2,Crawfor,1953,1953,2006,1165,157000
976,2,IDOTRR,1942,1950,2006,976,102000
1285,3,IDOTRR,1926,1950,2006,861,145400
641,2,IDOTRR,1925,1950,2006,641,85000
951,2,IDOTRR,1936,1950,2006,951,106500
1638,4,IDOTRR,1957,1957,2006,967,139000
1336,3,IDOTRR,1920,1950,2006,637,108000
480,1,IDOTRR,1949,1950,2006,480,35311
1778,2,Crawfor,2005,2006,2006,1573,375000
1646,2,Crawfor,2004,2005,2006,1594,300000
1625,3,Mitchel,1979,1979,2006,1625,242500
1664,4,Mitchel,1978,1978,2006,1664,145000
1491,3,Mitchel,2001,2001,2006,1491,209000
1004,2,Mitchel,1977,1977,2006,975,135000
1210,3,Mitchel,1975,1975,2006,1128,148000
1959,5,Mitchel,1988,1989,2006,1907,171000
2519,4,Timber,1989,1990,2006,1210,335000
1137,2,Timber,1987,1987,2006,1112,176000
1339,2,Timber,1990,1990,2006,1309,180000
1800,3,Timber,2002,2002,2006,1800,312500
1960,3,Timber,2005,2006,2006,1728,320000
2028,2,Timber,2005,2006,2006,1868,369900
1838,3,Timber,2005,2006,2006,1838,359900
1600,3,Mitchel,1951,1951,2006,0,81500
1368,2,Mitchel,1997,1997,2006,1288,215000
1216,2,Mitchel,1998,1998,2006,1216,164000
1337,2,Mitchel,1998,1998,2006,1237,153500
1304,3,MeadowV,1977,1977,2006,264,104500
1475,4,MeadowV,1977,1977,2006,757,127000
2521,5,MeadowV,1973,1973,2006,942,151400
874,3,Mitchel,1968,2003,2006,864,126500
1092,3,MeadowV,1972,1972,2006,546,79400
1360,3,Mitchel,1969,1979,2006,1104,140000
1092,3,MeadowV,1970,1970,2006,546,87550
1092,3,MeadowV,1970,1970,2006,546,71000
1728,4,Mitchel,1976,1976,2006,1728,150900
1728,4,Mitchel,1976,1976,2006,1728,188000
1126,3,Mitchel,1977,1977,2006,1126,160000
1224,4,Mitchel,1960,1996,2006,1224,131000
1003,3,Mitchel,1984,1984,2006,1003,142500
1389,2,Mitchel,1974,1975,2006,1389,170000
2000,3,Mitchel,1993,1994,2006,996,188000
